A151	A152	A153	B157	B158	B159	C165	C166	C168	D174	D176	D177
4921539E11Rik	0.227807749712377	0.660072474860884	0.745899199382392	1.99553555880907	1.09334081024447	1.41312637243145	0.501463876345947	0.88423390344403	1.44537988811305	0.724471467221195	1.89191947687025	0.0861811341772721
4930402H24Rik	4.19111034810324	4.20467315565001	4.01426601136857	4.02739569303103	4.04425998639079	4.16501692683735	4.23426571237045	4.16847681076765	3.97745967879362	4.05389248832088	4.10227843439026	4.20766898214807
4930404H24Rik	1.30852231896699	1.92747223260596	1.78062310437993	2.46553762978768	2.47939645056538	2.01185980233402	2.09922883945722	1.93500221232501	2.1891870537084	1.8432099230056	1.64454380623166	2.45954539151818
4930404N11Rik	2.9129081445385	2.77757066655994	2.96195596313005	2.73459192655563	3.40239532002372	2.98970449592195	3.02846274299824	2.26256724164291	2.90327338552275	3.12358849116565	2.78451206704491	2.99980209724346
4930415O20Rik	1.29225752057104	1.11887735793329	0.551726449392171	0.819846726046734	0.225168167546062	0.758573110133703	1.23521830668479	0.658629997669678	0.684133032859473	1.1535158664774	0.756675386041455	0.717360823462004
4930430F08Rik	2.11926178812255	2.13388497848423	2.21443260221761	2.18243645842579	2.10101771546582	2.35440179823559	1.93432079498403	2.38571213933717	2.17520562489384	2.18596548786499	2.0581512555753	2.18454788897025
4930432K21Rik	0.835013280704339	1.97032444372724	1.22916744750123	1.14670847517189	1.53283704178511	1.24616667129837	1.52812539592937	1.28202191601654	1.52096415057711	1.34796360518883	1.40317996245075	1.33180629289836
4930447A16Rik	3.39386270333173	3.9100599839836	2.8579281607191	3.33067270171513	2.98036796508352	2.45949769835714	3.26939514423385	3.43540593508673	3.4517882842272	3.20878778495431	3.64698725967602	2.80630585757407
4930447C04Rik	2.20125273020587	1.87839878404274	2.05179550227398	2.5744207400202	2.01433416118547	2.37324441570123	2.12350613405142	2.8426199874979	1.99606701034646	1.97069896366391	2.46379077832506	1.99003231915051
4930452B06Rik	2.34967224073141	2.38435857074347	2.0244223935357	2.30575729932076	1.94213238387593	2.3364080015261	1.89859780501565	2.31858165837586	2.25369140391963	2.16470043589961	2.11313794572422	2.27501153975267
4930453N24Rik	2.45168373993315	2.42040460336004	2.61756991030054	2.59497287555009	2.45393922324385	2.59494978771442	2.56665796195154	2.72083230427136	2.51114694469267	2.57437664108216	2.53175386702814	2.45542027709315
4930455H04Rik	0.778866960910152	0.581420943559407	0.694022491528216	0.800902669774801	0.811531802915728	0.743260693141771	0.601865864472506	0.905657061030042	0.650753607021044	0.499468386842786	0.954980476137946	0.663126812525895
4930467E23Rik	0.367057565328292	0.559027266417267	1.26970937607366	1.16146691214803	1.54415317177919	1.26640796671045	0.0851261419348607	1.4038012084031	1.18411975603822	0.0178041956428758	1.33714169626065	1.21792744868955
4930503L19Rik	2.14776428909464	2.23521268114812	2.04769529589718	2.23255531545555	1.93861560476651	2.30772527118037	2.19192900998832	2.06546376903528	2.14386297235371	2.00585994916312	2.50591303472028	1.93444171363672
4930505A04Rik	1.06818624758351	0.867722407005917	1.27011410468296	0.674341298510521	1.06110057416204	0.878943155982981	1.26383659903695	1.40101760552058	0.782476227393985	1.48410912833598	0.942302286074079	0.613785957863428
4930522L14Rik	0.823287147515181	0.736685103228045	1.04689749423523	0.9447509189477	1.01320120650528	1.3095075827073	0.892701103067067	1.26840585661696	0.81432366566801	1.20873322187206	0.932749176560299	0.680997470954219
4930548H24Rik	0.136720277975625	0.231784053158962	0.88862095506033	0.220285685990232	1.92239521496782	0.00771299331557318	0.537641680598514	1.3702446100616	0.396670559735571	0.425058434935593	1.08504640567975	0.125661561384211
4930556J24Rik	2.46480526179821	1.95820628940899	2.09502344299873	2.17337225062097	2.02471847929649	2.2910446657329	2.03125743481966	2.1732607816174	2.01428548412455	2.43757706184815	2.04519671012189	1.95973984319139
4930563E22Rik	1.07737577222189	0.961141142507425	0.888451263320714	1.00036069114546	0.76896157615656	0.801765259347468	0.895189345115779	1.12280033930499	0.919136413222052	0.816572501872385	0.816160262424122	1.13375595278026
4930563M21Rik	0.576262332000895	1.03319459979949	0.719027138606159	0.477765571397485	1.00046626506606	0.23315482504418	0.54599692648646	0.932835484406792	0.832849343409603	0.579824116519043	0.988714396592933	0.469676590118936
4930578G10Rik	3.3498793916537	3.7234974611065	2.64102539444466	3.08556192754957	3.53367620168695	2.85182908253566	3.65647973099627	3.21922720430945	2.96081101342146	2.89273369804641	3.93890884623571	2.94919547302677
4930579G24Rik	0.743609025508091	0.47480114207589	0.489268342098061	0.784080343307554	0.712557504137011	0.829113061434076	0.491523450087878	0.315263114663843	0.633876305790299	0.74629907166295	0.209107393434526	0.969695843609395
4930590J08Rik	0.803516219207557	0.744386030251643	0.740809451669329	0.641247219339962	0.54306107384599	0.855825074671393	0.542103736763913	0.824926528776613	0.673804473874303	0.592310009928104	0.979481820547825	0.509228908372979
4930595D18Rik	0.737326230161302	1.47883214064657	0.503269506654754	1.30251959619333	1.09691956108367	0.675767117504526	1.22339790958271	1.08841086803549	1.11376656688655	0.707747855828721	1.21243381833753	1.09031824081897
4931406C07Rik	1.71279126085147	1.58976995278463	1.51362466671409	1.58314426311932	1.5223717123885	1.468227990093	1.5854512848891	1.52488981266033	1.56601159389914	1.681686239193	1.39444909730417	1.65817112225446
4931406P16Rik	3.31755584954858	3.42116367830019	3.18044743673869	3.27503959455853	3.17479805778331	3.16799741785037	3.10654538409401	3.42417047860572	3.31601963102185	3.30491252293317	3.15894500917915	3.27734449788596
4931414P19Rik	1.10801319035433	0.962392838732096	1.00481013816009	1.0327055467992	1.11877038231459	1.22267278294963	1.13767464524672	1.16959844286371	0.882892162877457	1.05124928453907	1.05954988347749	1.09178716696661
4931422A03Rik	2.39197392992034	2.18860754244346	2.30398855226443	2.52195741574284	2.60811945410096	2.14943259751009	2.63442420824981	2.10500831174179	2.34505481388309	2.12554451972785	2.60065184607366	2.45585966046021
4931428F04Rik	2.9399449753276	3.19775586865898	2.97516266961882	2.92796274358325	3.22624709257131	2.68162262064547	3.11963202337026	3.10229593842161	3.05482283242531	2.99277639801453	2.8733273840669	3.20423878392527
4932438A13Rik	4.071388661646	4.12986695005374	4.09826192531259	4.11782720063148	3.93803761396478	4.04061648361213	4.09872634298459	4.18533204497055	4.10745380669821	4.01209504061005	4.05374661389126	4.15604889455242
4932438H23Rik	1.02809608989824	0.725429659168713	0.749880538809269	0.677616497146593	0.452676449402197	0.547647302604083	0.358763115395447	0.702775620584612	0.784369078662447	0.457651296166531	0.358997990236778	1.21141984384186
4933402D24Rik	1.22887312765802	1.06947269076431	0.997435065738912	1.45098332173903	0.898270419390632	1.04824844269489	1.57017460002567	0.757057222443373	1.17738678206191	1.2686217273671	1.64443693395863	0.619608315151604
4933405L10Rik	0.6079952000602	0.737509943269664	0.717343679303688	0.674643941868802	0.655097348078646	0.9315221959535	0.596279804352106	0.578231444383369	0.742729471985885	0.728579561350203	0.501062434767721	0.864934574885782
4933405O20Rik	0.79867685991024	1.32290271980314	0.333024354675161	1.44398156214508	0.58683458276386	1.00311968583427	0.969013167840177	1.28167352352114	0.978805902251854	0.95299541728585	1.02937334313857	0.752600845839445
4933407L21Rik	0.803679521973995	0.514170521477516	0.766389328415045	0.57131297376183	1.0312712927137	0.563465927997896	0.715251334238919	0.625274734341803	0.611931279250066	0.792361204000444	0.38051678287597	0.966434690082585
4933417A18Rik	0.0983018014974523	0.752265293784462	2.0339630002532	0.813747016003478	0.100937514653679	-0.103508534295048	0.918203710455264	0.942209496472048	1.62501447765822	0.0605903521721074	-0.0192535491467452	2.1338068933371
4933424G06Rik	0.983444984257731	1.52248048639034	1.40365732844219	1.51997100900035	1.2373011090804	1.31355141180667	1.28579274027753	1.46410505986539	1.61498778559224	1.44187439897537	1.51877721101769	1.02091703053453
4933428G20Rik	3.33821800312539	3.08069456340009	3.10838061322537	2.52998305791656	3.02632696025512	3.04883319872384	3.40889953773227	3.22637189011267	2.6026065568968	2.89034640421355	3.07298133183206	3.24898558735927
4933434E20Rik	3.33483886929266	3.34862385336898	3.30968549978972	3.47269079871095	3.24069105199266	3.52779862452008	3.27874398786182	3.44521764259682	3.36699116505425	3.39280799648278	3.23505758510066	3.4291826041256
5031439G07Rik	3.79773340648886	3.57691428700721	3.61781767910429	3.7915584763468	3.74085788485051	3.91077664172687	3.73755017776551	3.82871217991148	3.55394646928637	3.64646248144897	3.65435254291862	3.86260823020814
5330417C22Rik	3.31318942271891	3.48789977767081	3.40331493621842	3.3990835803673	3.34527567522852	3.49128012405197	3.49083907301329	3.35592539092263	3.41714701992856	3.30994338720066	3.55500605091395	3.37350956376264
5430403G16Rik	0.846570591831262	0.840453099452206	0.917325454266712	1.28605695169079	0.98258665695433	0.723680249040702	0.999709525428767	1.21906257414565	1.05244654529963	0.921410123103261	0.85211229878678	1.05445764068371
5430427O19Rik	0.865206052982491	1.220470121998	2.06100074846034	0.565967807863587	1.27955951727374	1.31844559571833	0.96084272310707	0.409692316190553	1.63667749185282	1.50654314063203	1.17896612060804	0.953065868122944
5530401A14Rik	1.9134346926737	2.62914258726084	1.8162571678893	2.44134153609402	2.10110078435413	1.86125195454644	2.7870648429525	2.51336666387413	2.14372272476856	1.58672642806373	2.86637663568388	2.16919915422971
5730409E04Rik	4.71983121843486	4.68361088316678	4.63201561112973	4.76986534967281	4.80264528257227	4.84386324828097	4.80176813319051	4.68886960050184	4.64595299567375	4.73458928137939	4.85676575851888	4.62154790758905
5730455P16Rik	3.75668834570038	3.66865680966423	3.85741135404173	3.77884682854601	3.95524426631682	3.8218621344059	3.75045230628097	3.89162490144684	3.7619497576099	3.8917880027623	3.8064594854051	3.67894280254273
5730480H06Rik	2.74965084060729	2.72535878892353	2.63684726305686	2.86772947139361	2.43246948582819	2.76815327316773	2.63547833902698	2.61190886346685	2.78611069321087	2.70624859967551	2.70264971618295	2.66580846270946
5730507C01Rik	0.25027999917908	1.0957030551953	0.508226336166086	0.436060557798775	1.92258294696063	1.53422550931391	2.33557865326845	0.554983154244814	0.282466659231941	2.50459188830604	0.876537650045548	-0.14422880443365
5730522E02Rik	1.3255099958986	1.52572575097612	1.42454577653921	1.52382985095977	1.22550901221285	1.17340216085542	1.52089495259213	1.60593369640298	1.5051128442349	1.2839535000869	1.47049971907849	1.4392352598881
6030458C11Rik	2.93457411110257	3.19451213913887	3.2703412821814	3.13156474455137	3.15868476837761	3.25178715970542	3.13262973509284	3.15923615729257	3.24489597510356	3.14453781961575	3.16037326427598	3.14285749866366
6330403K07Rik	5.4540091611737	5.29934223050903	5.43656281553417	5.38939177686822	5.54272816136388	5.4058765266416	5.52485784227795	5.2464467478447	5.36240729252945	5.38724679540446	5.3374582806309	5.57302062690207
6330409D20Rik	1.79567560552078	1.75974116044805	1.76044972513193	1.67005052579791	1.46185018605141	1.79422952470817	1.16119126819396	1.60300633858545	1.88351539436271	1.71506052846873	1.9257720958257	1.29686034113082
6430548M08Rik	5.42949510865303	5.38976035157904	5.44268435914715	5.18349162201586	5.6068129306001	5.33752337110711	5.32480595040657	5.10401659025264	5.38885544425596	5.31927732637826	5.26427966056996	5.6022191238189
6430550D23Rik	0.978121646725738	1.01053933268375	0.991919757029201	0.93260897928092	1.00278124130712	0.962053520561091	1.26316211144599	1.13365613579201	0.86799087491216	1.03107591753125	1.02690412134811	0.981170719754654
6430571L13Rik	1.39683384263298	1.55463261244579	0.945702328427564	1.30416626154658	1.20440578614232	1.59843745488547	1.06379309065197	1.58470921947909	1.16665766004315	1.5129090422622	1.04408877599059	1.30625647306612
6720489N17Rik	1.46818598684062	1.473863431691	1.17838366991099	1.57403101873771	1.61503220733051	1.51812897748146	1.38351414645559	1.55205371395962	1.3589876337451	1.42329527971375	1.58131411862166	1.33324577714494
6820408C15Rik	0.715606131281508	0.969084804058094	0.624288377277269	0.395355578167413	0.9273854165122	0.20802774300561	0.563005440055446	0.168524910801922	0.840119124247207	0.429203970593559	0.436193980116345	1.13307345856076
8030462N17Rik	3.9999719020316	3.99781924165556	3.90496176060976	4.13380175510404	3.93163363584332	4.23490642674863	3.97992252699052	4.26722756687293	3.92436204087163	4.01107365429734	4.10748839364351	3.90907480415786
9030025P20Rik	0.779567606631705	1.02708384396938	0.893713813843155	0.727184415849261	0.850526091003625	0.805423153572926	0.762739866031822	1.14195307061384	0.840934586710213	0.484658204475197	0.876776885946212	1.14803622118741
9030624G23Rik	0.868200120253958	0.39687643381555	0.894746630697712	1.24763459957324	0.694366015183966	1.21288967319384	1.0239785128546	0.3087736826483	0.893622408405249	0.863880917945491	0.844079192913178	0.938387687404956
9130019O22Rik	1.5284042684867	1.1414505690188	1.223070933877	0.956587499805334	0.962291468562805	1.23686074489817	0.913441154506268	1.10363781420438	1.08095934911376	1.14286086073769	1.17602089112573	1.13250536217815
9130023H24Rik	1.40731556500459	1.24491323650122	1.47376203155999	1.30661927223066	1.70519163621925	1.72034805062068	1.13613699357088	1.1971116565384	1.38704720087486	1.42351889540676	1.26214814231847	1.56257650415583
9130401M01Rik	1.46721922468889	1.33167006142819	1.22347674009481	1.59398453081786	1.76305800245808	1.70040775975683	1.72085537973103	1.37473209918121	1.26642547332025	1.69789217928846	1.43722540906409	1.40926866725808
9330159F19Rik	4.41690345235555	4.54013717972062	4.37126616728234	4.42628809125931	4.37074627289572	4.45738078242328	4.3777409656723	4.64015000268149	4.41279241800356	4.48406137141893	4.36476954840987	4.420637160221
9330182L06Rik	4.68405527237308	4.7293253366023	4.72372253259682	4.73281955967844	4.42310397850134	4.74272455067936	4.66230984552001	5.05014966207627	4.66598923736033	4.74087523103904	4.77268949516525	4.4943144846236
9430015G10Rik	2.15265028077191	2.51002173976165	2.31867956567972	2.18557299172816	2.38666461950515	2.1827424706327	2.4317954145927	2.37800386180593	2.3432435621292	2.42244383756861	2.30207682932514	2.22212539172506
9430069I07Rik	2.76874308249758	2.6434560922943	2.48342651031246	2.78399523912862	2.72033734993692	1.87049154228034	2.72088076844097	2.68522131744775	2.72161828973344	2.64320106977984	2.29169724642728	2.87911059279412
9530068E07Rik	4.44246480308947	4.23707186971894	4.24737192974567	4.26810685125318	4.16580215997759	4.14980722094651	4.1496454402797	4.39778545974221	4.23872204319185	4.2690142532038	4.15204874494336	4.3218063660989
9530077C05Rik	1.44113541364488	1.56650021291357	1.3915990410088	1.61230270356322	1.49465660606644	1.35468002215679	1.50102144210221	1.53520281777942	1.5523888299468	1.39701875031033	1.58953485893391	1.46354075793567
9630041A04Rik	0.880276628708953	0.721303224968351	1.36092211950951	0.77471987145692	1.15050188023168	1.1710184112303	0.955991313214105	1.2443858584678	0.884150535853562	0.943627670975327	1.31433079130642	0.694641718170418
9930021J03Rik	4.12822268339362	4.00609318609321	4.14871577478314	4.11130450792933	3.98453387925339	4.03528248654594	4.09108064710491	4.30008123272378	4.04985826874431	4.11112382155462	4.00238216969231	4.10653869533429
9930022D16Rik	0.369022189580517	0.415406974342527	0.438936827976129	0.353353815597096	0.183530791054343	0.153259491682221	0.129710709082583	0.569443926696414	0.511993553087653	0.911379876514077	0.0739945553965895	-0.0305906519306092
9930104L06Rik	2.26989693054621	2.14154607467839	2.10677960355587	2.22897979080821	2.00358666239931	2.09239302402366	1.75903646222824	2.21061277279135	2.24489559363768	2.04908249623068	2.04725944423683	2.20320621774761
9930111J21Rik1	0.666015847379687	0.711224428279559	0.553900942888505	0.500599342944132	0.366950454374684	0.654203995563334	0.384605556007863	0.589201848527718	0.60986471673543	0.669390935146957	0.381523396709771	0.626585911483006
